N,M,score_mean,score_std,instance_count,time_mean,time_std
100,300,4.01,2.047393020848264,100,4.09,2.1419098435223125
100,600,0.65,0.757121075675696,100,7.73,3.752049944747375
100,800,0.12,0.32659863237109044,100,8.54,3.9757344788686084
200,300,7.15,2.487849259781215,100,7.8,3.5075675764025287
200,600,0.82,0.936142957225891,100,14.04,6.814897525482558
200,800,0.32,0.6010092521851234,100,14.42,4.778275755114934
